Year,113 Cause Name,Cause Name,State,Deaths,Population,Crude Rate,Age Adjusted Rate
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,District of Columbia,78,570213,13.7,16.7
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,District of Columbia,21,570213,3.7,4
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,161,570213,28.2,28.4
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,30,570213,5.3,5.1
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),District of Columbia,186,570213,32.6,29.6
1999,Tuberculosis (A16-A19),Tuberculosis,Florida,69,15759421,0.4,0.4
1999,Meningococcal infection (A39),Meningococcal infection,Florida,19,15759421,,
1999,Septicemia (A40-A41),Septicemia,Florida,1498,15759421,9.5,7.3
1999,Viral hepatitis (B15-B19),Viral hepatitis,Florida,412,15759421,2.6,2.3
1999,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Florida,1657,15759421,10.5,10.7
1999,Malignant neoplasms (C00-C97),Cancer,Florida,38478,15759421,244.2,190.5
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Florida,888,15759421,5.6,4.3
1999,Anemias (D50-D64),Anemias,Florida,297,15759421,1.9,1.5
1999,Diabetes mellitus (E10-E14),Diabetes,Florida,4357,15759421,27.6,21.5
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Florida,207,15759421,1.3,1
1999,"Meningitis (G00,G03)",Meningitis,Florida,46,15759421,0.3,0.3
1999,Parkinson disease (G20-G21),Parkinson disease,Florida,1112,15759421,7.1,5.1
1999,Alzheimer disease (G30),Alzheimer's disease,Florida,3059,15759421,19.4,14.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,51434,15759421,326.4,247.7
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Florida,1177,15759421,7.5,5.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Florida,10560,15759421,67,50.5
1999,Atherosclerosis (I70),Atherosclerosis,Florida,1035,15759421,6.6,4.9
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Florida,1117,15759421,7.1,5.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3328,15759421,21.1,16
1999,Acute bronchitis and bronchiolitis (J20-J21),Acute bronchitis and bronchiolitis,Florida,24,15759421,0.2,0.1
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,9131,15759421,57.9,43.1
1999,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Florida,59,15759421,0.4,0.3
1999,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Florida,990,15759421,6.3,4.7
1999,Peptic ulcer (K25-K28),Peptic ulcer,Florida,298,15759421,1.9,1.4
1999,Diseases of appendix (K35-K38),Diseases of appendix,Florida,24,15759421,0.2,0.1
1999,Hernia (K40-K46),Hernia,Florida,89,15759421,0.6,0.4
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Florida,1972,15759421,12.5,11
1999,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Florida,169,15759421,1.1,0.8
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,1846,15759421,11.7,8.9
1999,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Florida,44,15759421,0.3,0.2
1999,Hyperplasia of prostate (N40),Hyperplasia of prostate,Florida,18,15759421,,
1999,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Florida,35,15759421,0.2,0.2
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Florida,764,15759421,4.8,5.6
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Florida,558,15759421,3.5,3.7
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,5961,15759421,37.8,35.7
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2029,15759421,12.9,12.2
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Florida,964,15759421,6.1,6.3
1999,"Legal intervention (Y35,Y89.0)",Legal intervention,Florida,14,15759421,,
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Florida,122,15759421,0.8,0.6
1999,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Florida,40,15759421,0.3,0.2
1999,Tuberculosis (A16-A19),Tuberculosis,Georgia,37,8045965,0.5,0.5
1999,Septicemia (A40-A41),Septicemia,Georgia,1137,8045965,14.1,18.2
1999,Viral hepatitis (B15-B19),Viral hepatitis,Georgia,104,8045965,1.3,1.4
1999,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Georgia,786,8045965,9.8,9.5
1999,Malignant neoplasms (C00-C97),Cancer,Georgia,13225,8045965,164.4,202.2
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Georgia,294,8045965,3.7,4.6
1999,Anemias (D50-D64),Anemias,Georgia,129,8045965,1.6,1.9
1999,Diabetes mellitus (E10-E14),Diabetes,Georgia,1448,8045965,18,22.6
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Georgia,150,8045965,1.9,2.5
1999,"Meningitis (G00,G03)",Meningitis,Georgia,21,8045965,0.3,0.3
1999,Parkinson disease (G20-G21),Parkinson disease,Georgia,274,8045965,3.4,4.6
1999,Alzheimer disease (G30),Alzheimer's disease,Georgia,1080,8045965,13.4,18.8
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,17597,8045965,218.7,282.8
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Georgia,573,8045965,7.1,9.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4416,8045965,54.9,72.3
1999,Atherosclerosis (I70),Atherosclerosis,Georgia,463,8045965,5.8,7.9
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Georgia,377,8045965,4.7,6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1703,8045965,21.2,28.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3056,8045965,38,49.1
1999,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Georgia,13,8045965,,
1999,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Georgia,446,8045965,5.5,7.5
1999,Peptic ulcer (K25-K28),Peptic ulcer,Georgia,100,8045965,1.2,1.6
1999,Diseases of appendix (K35-K38),Diseases of appendix,Georgia,10,8045965,,
1999,Hernia (K40-K46),Hernia,Georgia,33,8045965,0.4,0.5
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Georgia,627,8045965,7.8,8.8
1999,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Georgia,80,8045965,1,1.3
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1142,8045965,14.2,18.3
1999,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Georgia,17,8045965,,
1999,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Georgia,26,8045965,0.3,0.3
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Georgia,549,8045965,6.8,6.3
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Georgia,305,8045965,3.8,3.7
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3078,8045965,38.3,41.5
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,873,8045965,10.9,11.1
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Georgia,634,8045965,7.9,7.5
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Georgia,110,8045965,1.4,1.7
1999,Septicemia (A40-A41),Septicemia,Hawaii,167,1210300,13.8,14
1999,Viral hepatitis (B15-B19),Viral hepatitis,Hawaii,24,1210300,2,2
1999,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Hawaii,29,1210300,2.4,2.4
1999,Malignant neoplasms (C00-C97),Cancer,Hawaii,1916,1210300,158.3,156.6
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Hawaii,39,1210300,3.2,3.2
1999,Anemias (D50-D64),Anemias,Hawaii,19,1210300,,
1999,Diabetes mellitus (E10-E14),Diabetes,Hawaii,211,1210300,17.4,17.3
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Hawaii,10,1210300,,
1999,Parkinson disease (G20-G21),Parkinson disease,Hawaii,73,1210300,6,6.2
1999,Alzheimer disease (G30),Alzheimer's disease,Hawaii,109,1210300,9,9.4
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2410,1210300,199.1,201.7
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Hawaii,80,1210300,6.6,6.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,762,1210300,63,64.2
1999,Atherosclerosis (I70),Atherosclerosis,Hawaii,32,1210300,2.6,2.8
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Hawaii,73,1210300,6,6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,229,1210300,18.9,19.6
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,290,1210300,24,24
1999,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Hawaii,80,1210300,6.6,6.8
1999,Peptic ulcer (K25-K28),Peptic ulcer,Hawaii,16,1210300,,
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Hawaii,70,1210300,5.8,5.6
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,133,1210300,11,11.1
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Hawaii,64,1210300,5.3,5.7
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Hawaii,40,1210300,3.3,3.5
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,293,1210300,24.2,24.3
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,136,1210300,11.2,11.1
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Hawaii,38,1210300,3.1,3.1
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Hawaii,11,1210300,,
1999,Septicemia (A40-A41),Septicemia,Idaho,67,1275674,5.3,5.8
1999,Viral hepatitis (B15-B19),Viral hepatitis,Idaho,17,1275674,,
1999,Malignant neoplasms (C00-C97),Cancer,Idaho,2162,1275674,169.5,186.4
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Idaho,49,1275674,3.8,4.3
1999,Anemias (D50-D64),Anemias,Idaho,15,1275674,,
1999,Diabetes mellitus (E10-E14),Diabetes,Idaho,267,1275674,20.9,23.1
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Idaho,17,1275674,,
1999,Parkinson disease (G20-G21),Parkinson disease,Idaho,66,1275674,5.2,5.8
1999,Alzheimer disease (G30),Alzheimer's disease,Idaho,243,1275674,19,21.4
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2532,1275674,198.5,220.5
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Idaho,51,1275674,4,4.4
1999,Cerebrovascular diseases (I60-I69),Stroke,Idaho,771,1275674,60.4,67.5
1999,Atherosclerosis (I70),Atherosclerosis,Idaho,46,1275674,3.6,4
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Idaho,71,1275674,5.6,6.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,289,1275674,22.7,25.3
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,568,1275674,44.5,49.5
1999,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Idaho,59,1275674,4.6,5.2
1999,Peptic ulcer (K25-K28),Peptic ulcer,Idaho,26,1275674,2,2.3
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Idaho,88,1275674,6.9,7.5
1999,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Idaho,12,1275674,,
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,99,1275674,7.8,8.6
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Idaho,66,1275674,5.2,4.7
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Idaho,55,1275674,4.3,4.2
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,597,1275674,46.8,48.3
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,181,1275674,14.2,14.8
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Idaho,31,1275674,2.4,2.4
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Idaho,11,1275674,,
1999,Tuberculosis (A16-A19),Tuberculosis,Illinois,38,12359020,0.3,0.3
1999,Septicemia (A40-A41),Septicemia,Illinois,1826,12359020,14.8,15.3
1999,Viral hepatitis (B15-B19),Viral hepatitis,Illinois,133,12359020,1.1,1.1
1999,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Illinois,548,12359020,4.4,4.5
1999,Malignant neoplasms (C00-C97),Cancer,Illinois,25024,12359020,202.5,210.4
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Illinois,594,12359020,4.8,5
1999,Anemias (D50-D64),Anemias,Illinois,253,12359020,2,2.1
1999,Diabetes mellitus (E10-E14),Diabetes,Illinois,3004,12359020,24.3,25.2
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Illinois,174,12359020,1.4,1.5
1999,"Meningitis (G00,G03)",Meningitis,Illinois,42,12359020,0.3,0.4
1999,Parkinson disease (G20-G21),Parkinson disease,Illinois,700,12359020,5.7,5.9
1999,Alzheimer disease (G30),Alzheimer's disease,Illinois,1908,12359020,15.4,15.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,33387,12359020,270.1,279.1
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Illinois,734,12359020,5.9,6.1
1999,Cerebrovascular diseases (I60-I69),Stroke,Illinois,7714,12359020,62.4,64.4
1999,Atherosclerosis (I70),Atherosclerosis,Illinois,611,12359020,4.9,5.1
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Illinois,711,12359020,5.8,6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,3121,12359020,25.3,25.9
1999,Acute bronchitis and bronchiolitis (J20-J21),Acute bronchitis and bronchiolitis,Illinois,13,12359020,,
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5155,12359020,41.7,43.2
1999,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Illinois,22,12359020,0.2,0.2
1999,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Illinois,827,12359020,6.7,6.9
1999,Peptic ulcer (K25-K28),Peptic ulcer,Illinois,204,12359020,1.7,1.7
1999,Diseases of appendix (K35-K38),Diseases of appendix,Illinois,16,12359020,,
1999,Hernia (K40-K46),Hernia,Illinois,62,12359020,0.5,0.5
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Illinois,1095,12359020,8.9,9.2
1999,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Illinois,102,12359020,0.8,0.9
1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,1965,12359020,15.9,16.4
1999,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Illinois,37,12359020,0.3,0.3
1999,Hyperplasia of prostate (N40),Hyperplasia of prostate,Illinois,25,12359020,0.2,0.2
1999,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Illinois,18,12359020,,
1999,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Illinois,820,12359020,6.6,6.5
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Illinois,505,12359020,4.1,4.1
1999,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4125,12359020,33.4,33.7
1999,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1020,12359020,8.3,8.3
1999,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Illinois,1023,12359020,8.3,8.1
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Illinois,155,12359020,1.3,1.3
1999,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Illinois,31,12359020,0.3,0.3
1999,Tuberculosis (A16-A19),Tuberculosis,Indiana,13,6044969,,
1999,Septicemia (A40-A41),Septicemia,Indiana,795,6044969,13.2,13.4
1999,Viral hepatitis (B15-B19),Viral hepatitis,Indiana,74,6044969,1.2,1.2
1999,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Indiana,111,6044969,1.8,1.9
1999,Malignant neoplasms (C00-C97),Cancer,Indiana,12898,6044969,213.4,217.4
1999,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Indiana,276,6044969,4.6,4.7
1999,Anemias (D50-D64),Anemias,Indiana,121,6044969,2,2
1999,Diabetes mellitus (E10-E14),Diabetes,Indiana,1591,6044969,26.3,26.9
1999,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Indiana,105,6044969,1.7,1.8
1999,"Meningitis (G00,G03)",Meningitis,Indiana,18,6044969,,
1999,Parkinson disease (G20-G21),Parkinson disease,Indiana,335,6044969,5.5,5.7
1999,Alzheimer disease (G30),Alzheimer's disease,Indiana,1106,6044969,18.3,18.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,16661,6044969,275.6,282.5
1999,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Indiana,334,6044969,5.5,5.7
1999,Cerebrovascular diseases (I60-I69),Stroke,Indiana,4057,6044969,67.1,69
1999,Atherosclerosis (I70),Atherosclerosis,Indiana,404,6044969,6.7,6.9
1999,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Indiana,392,6044969,6.5,6.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1362,6044969,22.5,23.2
